GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000008838	17	38175350	38217468	161	29	49113	3.2352	0.00060786	MED24
ENSG00000126351	17	38214543	38250120	110	35	48273	1.6202	0.052593	THRA
ENSG00000126368	17	38249040	38256978	24	11	46392	0.40791	0.34167	NR1D1
ENSG00000188895	17	38278551	38293042	38	9	49195	1.7563	0.03952	MSL1
ENSG00000108349	17	38296571	38328436	93	22	46316	1.8708	0.030684	CASC3
ENSG00000108352	17	38333263	38351908	45	13	50491	1.3466	0.089055	RAPGEFL1
ENSG00000171475	17	38375556	38440388	183	27	47142	0.24075	0.40488	WIPF2
ENSG00000094804	17	38443885	38459171	26	9	49323	1.5906	0.055853	CDC6
ENSG00000131759	17	38465444	38513094	90	20	49629	0.8404	0.20034	RARA
ENSG00000266208	17	38516907	38520945	13	4	51138	1.4484	0.073753	CTD-2267D19.3
ENSG00000183153	17	38517235	38520067	9	3	50442	1.2765	0.10089	GJD3
ENSG00000131747	17	38544768	38574202	63	12	50837	1.5544	0.060042	TOP2A
ENSG00000141753	17	38599702	38613983	44	13	49983	0.90743	0.18209	IGFBP4
ENSG00000131746	17	38632080	38657849	110	28	45065	-0.30894	0.62132	TNS4
ENSG00000126353	17	38710021	38721724	33	14	37327	-1.291	0.90165	CCR7
ENSG00000073584	17	38781214	38804760	55	17	44824	-0.23172	0.59162	SMARCE1
ENSG00000264058	17	38785049	38821393	83	16	46886	0.60127	0.27383	KRT222
ENSG00000213424	17	38810917	38821433	26	6	49249	0.4748	0.31746	KRT222
ENSG00000167916	17	38854243	38860002	14	5	46123	0.30415	0.38051	KRT24
ENSG00000204897	17	38904273	38911584	24	10	46292	-0.63587	0.73757	KRT25
ENSG00000186393	17	38922490	38928414	27	12	45150	-0.46701	0.67975	KRT26
ENSG00000171446	17	38933060	38938786	32	11	49480	-1.616	0.94695	KRT27
ENSG00000173908	17	38948455	38956211	27	9	50676	-0.77997	0.7823	KRT28
ENSG00000186395	17	38974369	38978847	13	6	45617	-0.88521	0.81198	KRT10
ENSG00000167920	17	38975358	38992522	60	16	41971	-1.5639	0.94107	TMEM99
ENSG00000187242	17	39017555	39023462	16	8	51118	-0.56308	0.71331	KRT12
ENSG00000171431	17	39032193	39041479	37	11	37132	-0.98032	0.83654	KRT20
ENSG00000108244	17	39078948	39093886	78	14	51488	-0.086554	0.53449	KRT23
ENSG00000196859	17	39114669	39123144	35	9	50977	2.1635	0.015251	KRT39
ENSG00000204889	17	39133968	39143387	92	7	51948	-0.13375	0.5532	KRT40
ENSG00000212899	17	39149686	39150385	7	3	52567	1.0517	0.14646	KRTAP3-3
ENSG00000212900	17	39155447	39156138	10	3	46432	0.56258	0.28686	KRTAP3-2
ENSG00000212901	17	39164773	39175576	30	4	47495	0.48685	0.31318	KRTAP3-1
ENSG00000221852	17	39182278	39183454	6	3	45120	-1.7795	0.96242	KRTAP1-5
ENSG00000204887	17	39185949	39186356	6	2	43862	-1.9961	0.97704	KRTAP1-4
ENSG00000221880	17	39190142	39191107	5	2	43514	-0.99738	0.84071	KRTAP1-3
ENSG00000188581	17	39196811	39197713	9	2	38723	-0.86718	0.80708	KRTAP1-1
ENSG00000212725	17	39202793	39203568	11	5	44522	-2.0922	0.98179	KRTAP2-1
ENSG00000214518	17	39210750	39211482	4	2	43336	1.3574	0.08732	KRTAP2-2
ENSG00000212724	17	39215495	39216344	5	3	46653	-0.76325	0.77734	KRTAP2-3
ENSG00000213417	17	39221369	39222131	1	1	56383	0.4546	0.3247	KRTAP2-4
ENSG00000240871	17	39240459	39241396	10	3	46844	0.63934	0.2613	KRTAP4-7
ENSG00000204880	17	39253233	39254393	18	3	50721	0.42131	0.33676	KRTAP4-8
ENSG00000241241	17	39257754	39258461	7	4	40865	0.40572	0.34247	KRTAP4-16P
ENSG00000212722	17	39261584	39262740	12	4	49613	-0.054795	0.52185	KRTAP4-9
ENSG00000212721	17	39273433	39274606	12	3	55195	-0.54354	0.70662	KRTAP4-11
ENSG00000213416	17	39279343	39280419	7	3	36766	-0.72517	0.76583	KRTAP4-12
ENSG00000198090	17	39295685	39296739	7	4	44886	-1.117	0.868	KRTAP4-6
ENSG00000198271	17	39305178	39306054	4	2	53732	0.095505	0.46196	KRTAP4-5
ENSG00000171396	17	39315910	39316983	6	2	35454	-2.0869	0.98155	KRTAP4-4
ENSG00000196156	17	39323484	39324424	8	1	42121	-1.3183	0.90629	KRTAP4-3
ENSG00000244537	17	39333698	39334460	7	3	46380	0.47073	0.31892	KRTAP4-2
ENSG00000198443	17	39340354	39341594	12	2	54117	0.43012	0.33355	KRTAP4-1
ENSG00000240542	17	39344697	39346891	8	5	42384	0.64002	0.26108	KRTAP9-1
ENSG00000239886	17	39382900	39383904	2	1	50123	0.29207	0.38512	KRTAP9-2
ENSG00000204873	17	39388715	39389705	8	3	45972	-0.2597	0.60245	KRTAP9-3
ENSG00000187272	17	39394297	39395256	26	2	53717	-0.73452	0.76869	KRTAP9-8
ENSG00000241595	17	39405939	39406904	8	2	56106	-0.50827	0.69437	KRTAP9-4
ENSG00000198083	17	39411636	39412616	3	2	46875	-0.46123	0.67768	KRTAP9-9
ENSG00000212659	17	39421591	39422893	2	1	28192	0.23398	0.4075	KRTAP9-6
ENSG00000180386	17	39431911	39432949	1	1	14263	-0.00050133	0.5002	KRTAP9-7
ENSG00000212658	17	39458078	39459103	5	2	45107	-0.17421	0.56915	KRTAP29-1
ENSG00000212657	17	39463952	39465505	9	2	54799	0.40057	0.34437	KRTAP16-1
ENSG00000186860	17	39471173	39471947	5	2	56384	1.0371	0.14984	KRTAP17-1
ENSG00000006059	17	39502344	39507064	12	5	45936	1.25	0.10565	KRT33A
ENSG00000131738	17	39519746	39526052	13	5	54111	1.656	0.048857	KRT33B
ENSG00000131737	17	39533902	39538655	18	10	42800	0.40856	0.34143	KRT34
ENSG00000094796	17	39549976	39553844	17	5	50626	0.21088	0.41649	KRT31
ENSG00000108417	17	39577005	39580775	23	5	53815	-0.69741	0.75723	KRT37
ENSG00000171360	17	39592698	39597173	39	10	51617	-0.3151	0.62366	KRT38
ENSG00000108759	17	39616063	39623681	57	10	51473	-0.80603	0.78989	KRT32
ENSG00000197079	17	39632941	39637392	19	5	53545	0.35839	0.36003	KRT35
ENSG00000126337	17	39642388	39648798	31	13	45236	-0.56653	0.71448	KRT36
ENSG00000171401	17	39657233	39661957	18	6	49412	0.92352	0.17787	KRT13
ENSG00000171346	17	39669995	39678781	27	5	47904	-0.22038	0.58721	KRT15
ENSG00000171345	17	39679869	39684560	11	3	46393	-0.11774	0.54686	KRT19
ENSG00000171403	17	39722096	39728310	18	5	46979	0.68886	0.24546	KRT9
ENSG00000186847	17	39738531	39743173	14	3	49300	0.57095	0.28402	KRT14
ENSG00000186832	17	39766030	39772151	13	7	47607	0.22905	0.40941	KRT16
ENSG00000128422	17	39775689	39781094	11	7	37869	1.1731	0.12039	KRT17
ENSG00000173801	17	39775692	39943183	688	54	42480	0.29279	0.38484	JUP
ENSG00000173812	17	39845137	39848920	7	4	40016	-0.21851	0.58648	EIF1
ENSG00000184502	17	39868578	39872221	12	3	47316	-0.27215	0.60725	GAST
ENSG00000173805	17	39873994	39890896	85	11	38551	-0.053298	0.52125	HAP1
ENSG00000141696	17	39958199	39968856	45	15	46588	-0.49636	0.69018	LEPREL4
ENSG00000141756	17	39968932	39979465	37	13	48401	0.50379	0.3072	FKBP10
ENSG00000141698	17	39981335	39992523	51	6	51976	0.13324	0.447	NT5C3B
ENSG00000161594	17	39991937	40004636	50	7	52009	-0.12471	0.54962	KLHL10
ENSG00000178502	17	40009797	40021684	48	10	50939	-0.335	0.63119	KLHL11
ENSG00000131473	17	40023161	40086795	164	22	51390	-0.71327	0.76216	ACLY
ENSG00000173786	17	40118759	40129749	29	12	47329	-0.34978	0.63675	CNP
ENSG00000168259	17	40128451	40173394	91	22	49083	-0.25979	0.60249	DNAJC7
ENSG00000168256	17	40163400	40177659	27	10	46643	-0.079598	0.53172	NKIRAS2
ENSG00000187595	17	40177594	40217383	109	19	48820	-0.60013	0.72579	ZNF385C
ENSG00000108771	17	40253422	40264751	39	9	49670	0.047135	0.4812	DHX58
ENSG00000108773	17	40265126	40273376	28	8	49890	0.24812	0.40202	KAT2A
ENSG00000267261	17	40271692	40306934	105	14	49183	0.34188	0.36622	CTD-2132N18.3
ENSG00000197723	17	40274756	40275371	2	1	36551	0.12464	0.4504	HSPB9
ENSG00000108774	17	40276994	40307035	90	14	49046	0.29571	0.38373	RAB5C
ENSG00000089558	17	40308909	40333296	56	21	44495	-1.1229	0.86926	KCNH4
ENSG00000161610	17	40336078	40337470	4	2	37583	-0.29115	0.61453	HCRT
ENSG00000167925	17	40340817	40346531	7	5	40439	0.30033	0.38196	GHDC
ENSG00000173757	17	40351186	40428725	165	31	48404	-1.0371	0.85016	STAT5B
ENSG00000126561	17	40439565	40463961	77	13	50766	-1.3125	0.90532	STAT5A
ENSG00000168610	17	40465342	40540586	210	26	51241	-0.2073	0.58211	STAT3
ENSG00000177469	17	40554470	40575535	99	16	53021	0.71841	0.23625	PTRF
ENSG00000033627	17	40610862	40674629	143	47	45702	-1.3037	0.90384	ATP6V0A1
ENSG00000108784	17	40688190	40696467	26	14	43968	-1.5395	0.93816	NAGLU
ENSG00000108786	17	40701232	40707231	30	7	50198	-0.44766	0.6728	HSD17B1
ENSG00000068120	17	40713485	40718295	9	3	47222	0.41386	0.33949	COASY
ENSG00000108788	17	40719086	40725257	16	5	49925	0.12658	0.44964	MLX
ENSG00000131470	17	40724333	40729849	16	8	40640	-0.24721	0.59763	PSMC3IP
ENSG00000141699	17	40731531	40762641	63	10	50209	0.12347	0.45087	FAM134C
ENSG00000131462	17	40761694	40767252	5	3	42746	0.39257	0.34732	TUBG1
ENSG00000037042	17	40811323	40819024	18	6	50336	-0.045192	0.51802	TUBG2
ENSG00000068137	17	40819932	40829048	14	7	44970	-0.82549	0.79545	PLEKHH3
ENSG00000184451	17	40830907	40835935	11	3	46128	0.7191	0.23604	CCR10
ENSG00000108797	17	40834631	40851832	41	13	49271	0.65695	0.25561	CNTNAP1
ENSG00000108799	17	40852293	40897071	75	18	47097	0.06181	0.47536	EZH1
ENSG00000131477	17	40910465	40915059	10	4	46319	0.83629	0.2015	RAMP2
ENSG00000131475	17	40925454	40931617	6	3	39614	-0.35091	0.63717	VPS25
ENSG00000126562	17	40932696	40948954	28	21	40410	-1.1654	0.87806	WNK4
ENSG00000183978	17	40947165	40950722	7	4	37976	-1.8213	0.96572	COA3
ENSG00000176563	17	40950810	40963605	17	10	44010	-1.0882	0.86174	CNTD1
ENSG00000126581	17	40962152	40985367	17	11	41503	-0.31	0.62172	BECN1
ENSG00000131467	17	40976402	40995774	16	11	44040	0.45795	0.32349	PSME3
ENSG00000131480	17	40996617	41002724	15	11	42873	-1.4703	0.92927	AOC2
ENSG00000131471	17	41003201	41010147	10	6	41491	-1.0569	0.85472	AOC3
ENSG00000131482	17	41052814	41065386	48	13	48443	-1.6554	0.95108	G6PC
ENSG00000266967	17	41102543	41116515	18	6	49343	0.88306	0.1886	AARSD1
ENSG00000108825	17	41102543	41132545	48	10	48687	1.2244	0.1104	PTGES3L-AARSD1
ENSG00000267060	17	41120105	41132545	23	6	49785	1.4369	0.07538	PTGES3L
ENSG00000198863	17	41132582	41145707	29	13	41823	0.28056	0.38952	RUNDC1
ENSG00000131469	17	41150290	41154976	11	3	52733	0.65348	0.25672	RPL27
ENSG00000068079	17	41158742	41166473	19	6	49261	0.53842	0.29514	IFI35
ENSG00000108828	17	41166622	41177140	17	5	50664	2.7496	0.0029836	VAT1
ENSG00000108830	17	41177258	41184057	18	5	46430	3.1327	0.00086589	RND2
ENSG00000012048	17	41196312	41277500	217	12	45182	2.7793	0.0027238	BRCA1
ENSG00000188554	17	41322498	41363708	102	7	46159	2.7822	0.0026993	NBR1
ENSG00000184988	17	41363854	41372061	15	5	36694	2.5465	0.0054397	TMEM106A
ENSG00000175906	17	41476327	41478505	7	3	46291	0.56847	0.28486	ARL4D
ENSG00000067596	17	41561233	41621831	144	14	48305	1.2429	0.10695	DHX8
ENSG00000175832	17	41605212	41656988	146	20	47734	1.6453	0.04995	ETV4
ENSG00000005102	17	41717756	41739322	91	19	51420	1.1758	0.11984	MEOX1
ENSG00000167941	17	41831099	41836156	9	6	44265	1.0158	0.15485	SOST
ENSG00000108861	17	41843489	41856356	51	12	49731	0.3029	0.38098	DUSP3
ENSG00000231256	17	41857803	41864980	32	6	51035	-0.79387	0.78636	C17orf105
ENSG00000161647	17	41878167	41910538	94	19	45564	-0.44677	0.67248	MPP3
ENSG00000161649	17	41924516	41940997	50	13	46062	1.9475	0.025736	CD300LG
ENSG00000108852	17	41952725	41987068	130	19	48630	2.6514	0.0040082	MPP2
ENSG00000267496	17	41994576	41995326	9	2	44052	0.50438	0.307	FAM215A
ENSG00000261514	17	42015731	42016327	2	1	49252	-0.62407	0.73371	RP11-527L4.2
ENSG00000108849	17	42018172	42019836	3	1	56384	-0.44808	0.67295	PPY
ENSG00000131096	17	42030106	42081837	199	35	49453	0.78649	0.21579	PYY
ENSG00000161653	17	42081914	42086431	15	5	48910	0.74628	0.22775	NAGS
ENSG00000091947	17	42088556	42101314	42	15	49658	1.7371	0.041182	TMEM101
ENSG00000161654	17	42112003	42144987	79	25	47704	1.6227	0.052327	LSM12
ENSG00000141349	17	42148103	42153709	13	7	50749	1.2589	0.10404	G6PC3
ENSG00000108840	17	42154114	42201070	121	21	49084	3.8569	5.7406e-05	HDAC5
ENSG00000125319	17	42219274	42239844	47	12	45440	1.5477	0.060845	C17orf53
ENSG00000161664	17	42247815	42256451	25	8	49030	2.9183	0.00176	ASB16
ENSG00000168591	17	42264338	42269099	14	6	51290	2.075	0.018993	TMUB2
ENSG00000087152	17	42269173	42277481	20	14	48519	1.3499	0.08853	ATXN7L3
ENSG00000108312	17	42282401	42298994	39	14	47531	3.1467	0.00082564	UBTF
ENSG00000004939	17	42325753	42345509	65	25	46114	0.50138	0.30805	SLC4A1
ENSG00000214921	17	42325758	42327236	3	2	38114	1.8768	0.03027	AC003102.1
ENSG00000268413	17	42335297	42355825	73	28	44558	0.38196	0.35125	AC003043.1
ENSG00000108309	17	42385781	42396039	32	14	43459	-0.022095	0.50881	RUNDC3A
ENSG00000013306	17	42396993	42402238	26	10	48942	-0.64845	0.74165	SLC25A39
ENSG00000030582	17	42422614	42430470	18	9	46167	0.25706	0.39857	GRN
ENSG00000161682	17	42430583	42441243	24	14	47950	0.59049	0.27743	FAM171A2
ENSG00000005961	17	42449548	42466873	35	14	48861	-0.09161	0.5365	ITGA2B
ENSG00000186566	17	42472652	42580798	268	24	48349	0.46982	0.31924	GPATCH8
ENSG00000180340	17	42634925	42636907	1	1	14263	-0.95417	0.83	FZD2
ENSG00000180336	17	42733762	42767676	61	28	49537	2.5106	0.0060261	C17orf104
ENSG00000180329	17	42750437	42767147	25	13	50288	2.3474	0.0094516	CCDC43
ENSG00000161692	17	42785976	42829632	135	40	50396	0.59879	0.27466	DBF4B
ENSG00000073670	17	42836399	42859214	82	17	50119	0.25208	0.40049	ADAM11
ENSG00000182963	17	42875816	42908184	89	24	48737	0.59523	0.27585	GJC1
ENSG00000131097	17	42923721	42927848	22	10	51483	1.4079	0.079583	HIGD1B
ENSG00000108883	17	42927311	42977030	217	36	51254	1.3556	0.087606	EFTUD2
ENSG00000167131	17	42976510	42982758	29	9	48160	1.2925	0.098093	CCDC103
ENSG00000214447	17	42977135	42982758	24	8	48095	1.4285	0.076569	FAM187A
ENSG00000131095	17	42982376	42994305	62	20	51121	1.4646	0.071513	GFAP
ENSG00000186185	17	43002077	43025082	93	29	51238	1.8501	0.032148	KIF18B
ENSG00000131094	17	43037061	43045439	39	13	53436	1.7646	0.038812	C1QL1
ENSG00000172992	17	43100708	43138473	158	27	52011	-1.5074	0.93415	DCAKD
ENSG00000136448	17	43128978	43186384	288	28	51745	-0.33489	0.63115	NMT1
ENSG00000161714	17	43186335	43210721	114	38	49894	-0.92945	0.82367	PLCD3
ENSG00000181513	17	43209967	43221548	28	13	50346	-0.28054	0.61047	ACBD4
ENSG00000186834	17	43224684	43229468	15	9	48635	1.1399	0.12716	HEXIM1
ENSG00000168517	17	43238067	43247407	25	12	48517	0.65955	0.25477	HEXIM2
ENSG00000184922	17	43298811	43324687	82	22	50133	-1.2043	0.88576	FMNL1
ENSG00000184361	17	43331760	43339479	30	7	53433	-0.64405	0.74023	SPATA32
ENSG00000159314	17	43471275	43511787	147	15	52569	1.1216	0.13101	ARHGAP27
ENSG00000225190	17	43513266	43568115	190	14	51953	1.3246	0.092652	PLEKHM1
ENSG00000120088	17	43699267	43913194	1264	18	52924	-0.24173	0.59551	CRHR1
ENSG00000185294	17	43922256	43924438	20	3	54213	-0.2269	0.58975	SPPL2C
ENSG00000186868	17	43971748	44105700	893	9	53051	-0.00024787	0.5001	MAPT
ENSG00000256762	17	44076616	44077060	1	1	56384	-0.034097	0.5136	STH
ENSG00000120071	17	44107282	44302733	1207	9	37476	-0.029597	0.51181	KANSL1
ENSG00000228696	17	44352150	44439130	163	4	14149	-0.16015	0.56362	ARL17B
ENSG00000176681	17	44370099	44415160	7	2	11766	0.43103	0.33322	LRRC37A
ENSG00000238083	17	44588877	44633016	7	2	7599	-1.1015	0.86466	LRRC37A2
ENSG00000185829	17	44594068	44657088	10	2	8664	-0.92653	0.82291	ARL17A
ENSG00000073969	17	44668035	44834830	109	14	44230	0.20301	0.41957	NSF
ENSG00000108379	17	44839872	44910520	193	46	47614	1.4369	0.075371	WNT3
ENSG00000158955	17	44910567	44964096	189	33	48963	-0.0068387	0.50273	WNT9B
ENSG00000108433	17	45000483	45105003	489	34	51749	2.0436	0.020498	GOSR2
ENSG00000262633	17	45000499	45124520	546	29	51844	2.0191	0.021738	RP11-156P1.2
ENSG00000179673	17	45055523	45056614	1	1	56384	-0.34247	0.634	RPRML
ENSG00000004897	17	45195069	45266788	222	41	50632	1.1857	0.11787	CDC27
ENSG00000198336	17	45277812	45301045	73	25	49869	1.7366	0.041231	MYL4
ENSG00000259207	17	45331212	45421658	374	38	52745	2.1275	0.016687	ITGB3
ENSG00000259753	17	45331263	45421658	373	40	52735	2.1727	0.014903	ITGB3
ENSG00000178852	17	45400656	45518678	447	23	52086	-0.1077	0.54288	EFCAB13
ENSG00000141279	17	45600308	45700642	249	34	49891	-0.71772	0.76354	NPEPPS
ENSG00000108424	17	45726842	45762871	82	22	50332	-0.50591	0.69354	KPNB1
ENSG00000198933	17	45771447	45789416	67	21	48386	0.57133	0.28389	TBKBP1
ENSG00000073861	17	45810610	45823485	59	17	50288	2.1319	0.016507	TBX21
ENSG00000006025	17	45884738	45899200	68	16	52356	0.0088318	0.49648	OSBPL7
ENSG00000159111	17	45900638	45908900	56	14	50383	0.94995	0.17107	MRPL10
ENSG00000141294	17	45908993	45915079	26	10	53391	0.15027	0.44028	LRRC46
ENSG00000141295	17	45915058	45918699	18	11	50525	-0.42318	0.66392	SCRN2
ENSG00000189120	17	45922279	45933240	37	9	54414	-0.15932	0.56329	SP6
ENSG00000167182	17	45973516	46006323	116	30	49925	-0.45921	0.67696	SP2
ENSG00000108439	17	46018872	46025654	27	12	50677	-0.85992	0.80508	PNPO
ENSG00000167183	17	46029333	46035244	29	10	49741	0.42265	0.33627	PRR15L
ENSG00000108465	17	46045176	46059140	54	13	52399	-0.99119	0.8392	CDK5RAP3
ENSG00000005243	17	46103533	46115392	39	19	49602	-0.24053	0.59504	COPZ2
ENSG00000082641	17	46125691	46138849	46	19	48262	0.57929	0.2812	NFE2L1
ENSG00000108468	17	46147414	46178883	132	23	52130	1.4274	0.076729	CBX1
ENSG00000002919	17	46180719	46200436	96	19	51306	1.7734	0.038082	SNX11
ENSG00000141293	17	46210802	46507637	964	45	51627	1.1059	0.13438	SKAP1
ENSG00000120094	17	46605888	46608359	9	4	48526	1.0858	0.13878	HOXB1
ENSG00000173917	17	46618256	46623441	17	7	53765	0.14854	0.44096	HOXB2
ENSG00000120093	17	46626232	46682274	183	43	50986	-0.19114	0.57579	HOXB3
ENSG00000182742	17	46652875	46657473	15	8	50507	1.5002	0.066785	HOXB4
ENSG00000120075	17	46668619	46671323	10	5	54561	-0.18389	0.57295	HOXB5
ENSG00000108511	17	46671639	46682354	39	17	49272	-0.70731	0.76031	HOXB6
ENSG00000260027	17	46684594	46710934	114	32	51483	-0.13767	0.55475	HOXB7
ENSG00000120068	17	46688739	46692478	14	8	49864	0.68398	0.24699	HOXB8
ENSG00000170689	17	46698518	46703839	20	6	53370	0.17261	0.43148	HOXB9
ENSG00000159182	17	46799084	46799884	4	2	41552	0.66424	0.25327	PRAC1
ENSG00000159184	17	46802125	46806540	9	5	54752	-0.095395	0.538	HOXB13
ENSG00000170703	17	46839597	46894576	192	26	50892	2.8351	0.0022905	TTLL6
ENSG00000136436	17	46908350	46943884	127	16	51510	1.3353	0.090893	CALCOCO2
ENSG00000159199	17	46970127	46973233	9	4	53147	2.919	0.0017558	ATP5G1
ENSG00000159202	17	46985731	47006418	76	8	50469	3.4579	0.00027223	UBE2Z
ENSG00000159210	17	47006678	47022479	73	12	52120	3.4395	0.00029139	SNF8
ENSG00000159224	17	47035916	47045958	54	8	53254	3.0834	0.0010233	GIP
ENSG00000159217	17	47074774	47133012	153	29	48214	1.7554	0.039593	IGF2BP1
ENSG00000167080	17	47209822	47247351	148	35	47825	-0.71438	0.7625	B4GALNT2
ENSG00000167083	17	47280153	47287936	35	13	52219	1.2791	0.10043	GNGT2
ENSG00000108798	17	47287589	47300587	61	19	51571	-0.075617	0.53014	ABI3
ENSG00000173868	17	47300724	47308128	23	8	52188	1.77	0.038366	PHOSPHO1
ENSG00000198740	17	47366568	47439835	242	31	51706	1.2243	0.11041	ZNF652
ENSG00000262039	17	47448102	47554350	465	84	50386	1.1638	0.12224	RP11-81K2.1
ENSG00000167085	17	47481414	47492246	43	19	50632	0.53378	0.29675	PHB
ENSG00000064300	17	47572655	47592379	89	34	50905	-0.17706	0.57027	NGFR
ENSG00000182575	17	47653220	47661189	23	10	48884	-0.50897	0.69461	NXPH3
ENSG00000121067	17	47676246	47755596	176	54	45009	0.43037	0.33346	SPOP
ENSG00000121073	17	47778305	47786376	23	12	48299	-0.64985	0.7421	SLC35B1
ENSG00000121104	17	47787694	47866542	163	58	45616	-0.41252	0.66002	FAM117A
ENSG00000136504	17	47865917	47906458	86	43	45368	1.6309	0.051455	KAT7
ENSG00000176358	17	47915671	47925379	24	15	44775	0.59139	0.27713	TAC4
ENSG00000108813	17	48046334	48052321	19	5	52630	-0.020849	0.50832	DLX4
ENSG00000064195	17	48067369	48072588	23	6	48671	0.52263	0.30062	DLX3
ENSG00000005884	17	48133332	48167845	116	23	46065	0.73355	0.23161	ITGA3
ENSG00000005882	17	48172101	48189516	86	22	50377	0.39326	0.34706	PDK2
ENSG00000167100	17	48187404	48207246	75	32	48270	0.48474	0.31393	SAMD14
ENSG00000108819	17	48211104	48227991	33	15	47336	-1.1544	0.87583	PPP1R9B
ENSG00000108823	17	48241575	48253292	53	17	47485	-0.65557	0.74395	SGCA
ENSG00000108821	17	48260650	48278993	79	30	45489	0.017727	0.49293	COL1A1
ENSG00000167105	17	48348767	48358844	48	21	48984	-0.44474	0.67175	TMEM92
ENSG00000015532	17	48423453	48440499	90	15	50743	-1.4446	0.92572	XYLT2
ENSG00000108826	17	48445218	48450575	21	6	50104	-2.202	0.98617	MRPL27
ENSG00000154920	17	48450581	48458844	35	8	49118	-1.9985	0.97717	EME1
ENSG00000108829	17	48452420	48474914	99	19	48832	-1.7947	0.96365	LRRC59
ENSG00000167107	17	48503519	48552206	177	32	49645	-1.2792	0.89958	ACSF2
ENSG00000136457	17	48541857	48546327	16	8	49542	-0.50807	0.6943	CHAD
ENSG00000136444	17	48556161	48563336	19	7	51880	0.013649	0.49455	RSAD1
ENSG00000136449	17	48585745	48608862	104	21	50617	-1.451	0.92661	MYCBPAP
ENSG00000049283	17	48609904	48621111	64	27	48185	-0.2925	0.61505	EPN3
ENSG00000006282	17	48620419	48633213	68	16	51103	0.59953	0.27441	SPATA20
ENSG00000006283	17	48638429	48704835	259	44	49682	-0.90274	0.81667	CACNA1G
ENSG00000108846	17	48712138	48769613	241	74	49417	0.32701	0.37183	ABCC3
ENSG00000154945	17	48770551	48785285	44	16	49934	0.08276	0.46702	ANKRD40
ENSG00000108848	17	48796905	48833574	137	33	50483	-0.60578	0.72767	LUC7L3
ENSG00000173714	17	48912011	48919709	38	8	51043	-0.61237	0.72985	WFIKKN2
ENSG00000141232	17	48939584	48945339	11	6	49900	-0.2006	0.5795	TOB1
ENSG00000008294	17	49039535	49198226	412	40	47105	2.1364	0.016323	SPAG9
ENSG00000239672	17	49230897	49239789	42	9	52098	2.627	0.0043073	NME1
ENSG00000243678	17	49230920	49249108	74	19	51478	2.9954	0.0013704	NME1-NME2
ENSG00000011052	17	49230951	49249105	74	19	51478	2.9954	0.0013704	NME2
ENSG00000011258	17	49254786	49337524	295	28	48527	2.9118	0.0017966	MBTD1
ENSG00000011260	17	49337889	49375297	148	25	49344	3.2849	0.00051013	UTP18
ENSG00000154975	17	49707674	50237377	1887	118	50234	0.72294	0.23486	CA10
ENSG00000226364	17	50939481	50976948	237	33	51288	-0.036583	0.51459	AC102948.2
ENSG00000227011	17	51062880	51065012	4	2	51381	-1.2602	0.8962	C17orf112
